,Word,PN
1119,エレガント,0.3
1120,エレガントさ,0.3
1121,エロス,0.0
1122,エンジニア,0.0
1123,エンジンルーム,0.0
1124,エンスト,-0.3
1125,エントランス,0.0
1126,エントリーシート,0.0
1127,オーストラリア,0.0
1128,オーソドックス,0.0
1129,オーディション,0.0
1130,オーバー,0.0
1131,オーバースロー,0.0
1132,オーバーフロー,-0.3
1133,オーバーヘッド,0.0
1134,オーバーワーク,0.0
1135,オーバヘッド,0.0
1136,オープン,0.0
1137,オーラ,0.3
1138,オールマイティー,0.963402
1139,オイルショック,-0.3
1140,オイル漏れ,-0.3
1141,オウム,0.0
1142,オオカミ,0.0
1143,オカルト,-0.3
1144,オケ,0.0
1145,オシャレ,0.3
1146,オタク,0.0
1147,オデコ,0.0
1148,オフサイド,0.0
1149,オペ,0.0
1150,オペレーター,0.0
1151,オマージュ,0.0
1152,オマンコ,0.0
1153,オムツ,0.0
1154,オムニバス,0.0
1155,オランダ,0.0
1156,オリエンテーション,0.0
1157,オリジナリティ,0.3
1158,オリジナリティー,0.08685830000000001
1159,オリジナル,0.0
1160,オルガン奏者,0.0
1161,オンナ,0.0
1162,オンラインショップ,0.0
1163,カーブ,0.0
1164,カウンセラー,0.0
1165,カウンセリング,0.0
1166,カウンターパンチ,-0.3
1167,カオス,-0.130438
1168,カサカサ,-0.3
1169,カサブタ,-0.3
1170,カジュアル,0.0
1171,カジュアル感,0.0
1172,カス,-0.3
1173,カゼ,-0.3
1174,カタルシス,0.295264
1175,カッコよさ,0.3
1176,カッコ良さ,0.3
1177,カッパ,0.0
1178,カツラ,0.0
1179,カド,0.0
1180,カナダ,0.0
1181,カビ,-0.3
1182,カメムシ,0.0
1183,カメラマン,0.0
1184,カユミ,-0.3
1185,カラ,0.0
1186,カラーコピー,0.0
1187,カラフル,0.3
1188,カリエス,-0.991258
1189,カリスマ,0.158554
1190,カルシウム不足,-0.3
1191,カルチャーショック,-0.3
1192,カルマ,-0.3
1193,カレッジ,0.0
1194,カン,0.0
1195,カンタン,0.3
1196,カンニング,-0.26074899999999995
1197,カンパ,0.0
1198,カンボジア,0.0
1199,ガーゴイル,-0.3
1200,ガーデニング,0.0
1201,ガード,0.0
1202,ガードル,0.0
1203,ガイダンス,0.0
1204,ガイド,0.0
1205,ガイドライン,0.0
1206,ガシラ,0.0
1207,ガス,0.0
1208,ガス室,0.0
1209,ガス抜き,0.0
1210,ガス漏れ,-0.3
1211,ガソリン代,-0.3
1212,ガッツ,0.3
1213,ガレージキット,0.0
1214,ガン,-0.3
1215,ガン細胞,-0.3
1216,キーノート,0.0
1217,キープ,0.0
1218,キス,0.0
1219,キスシーン,0.0
1220,キズ,-0.3
1221,キツイ言葉,-0.3
1222,キャッシュバック,0.3
1223,キャッチ,0.0
1224,キャッチー,0.3
1225,キャッチボール,0.0
1226,キャッチャー,0.0
1227,キャパシティー,0.0
1228,キャラクタープレイ,0.0
1229,キャリア,0.20792800000000006
1230,キャンセル,-0.4295100000000001
1231,キュート,0.994327
1232,キューバ,0.0
1233,キリ,0.0
1234,キリスト,0.0
1235,キレ,0.3
1236,キレイ,0.3
1237,ギックリ腰,-0.3
1238,ギブス,-0.163401
1239,ギャグ,-0.433937
1240,ギャップ,0.0
1241,ギャラ,0.180228
1242,ギャング,-0.473825
1243,ギリシア,0.0
1244,クーデター,-0.3
1245,クーリングオフ,0.0
1246,クール,0.3
1247,クールダウン,0.0
1248,クイズ,0.0
1249,クエン酸,0.0
1250,クォータリー,0.0
1251,クォリティー,0.3
1252,クオリティ,0.3
1253,クセ毛,0.0
1254,クツ,0.0
1255,クビ,-0.3
1256,クモ,0.0
1257,クモ膜下出血,-0.3
1258,クラクション,0.0
1259,クラシカル,0.0
1260,クラッシュ,-0.3
1261,クラミジア,-0.3
1262,クランケ,0.0
1263,クリーン,0.3
1264,クリア,0.00685457
1265,クリエーター,0.0
1266,クリエイター,0.0
1267,クリエイティビティ,0.3
1268,クリエイティブ,0.3
1269,クリケット,0.0
1270,クリスチャン,0.0
1271,クリスマス,0.0
1272,クリスマスイブ,0.0
1273,クリスマスソング,0.0
1274,クリスマスプレゼント,0.3
1275,クリスマス気分,0.0
1276,クリンチ,0.0
1277,クレーム,0.0
1278,クロイツフェルト・ヤコブ病,-0.3
1279,クロスカウンター,0.0
1280,クロッケー,0.0
1281,グチ,-0.3
1282,グッズ,0.0
1283,グラマー,0.0945575
1284,グランドスラム,0.3
1285,グリップ,0.0
1286,グリップ力,0.0
1287,グルメ,0.0
1288,グレー,0.0
1289,グローバル,0.0
1290,ケーキ作り,0.0
1291,ケア,0.0
1292,ケアレスミス,-0.3
1293,ケガ,-0.3
1294,ケガレ,-0.3
1295,ケガ人,-0.3
1296,ケタ違い,0.0
1297,ケチ,-0.3
1298,ケンカ,-0.3
1299,ゲーム,0.0
1300,ゲーム感覚,0.0
1301,ゲーム性,0.3
1302,ゲスト,0.0
1303,ゲストブック,0.0
1304,ゲッツー,0.0
1305,ゲット,0.3
1306,ゲットー,-0.3
1307,ゲリラ,-0.22008200000000006
1308,ゲロ,-0.3
1309,コースアウト,-0.3
1310,コーチ,0.0
1311,コーナーワーク,0.0
1312,コイン,0.321492
1313,コウモリ,0.0
1314,コク,0.3
1315,ココア,0.0
1316,コスト,-0.413338
1317,コストアップ,-0.3
1318,コストダウン,0.0
1319,コストパフォーマンス,0.0
1320,コスト高,-0.3
1321,コスト面,-0.3
1322,コップの中のあらし,-0.3
1323,コツ,0.3
1324,コピペ,0.0
1325,コブラ,0.0
1326,コマ落ち,-0.3
1327,コミニュケーション,0.3
1328,コミュニケーション,0.277622
1329,コミュニケーションスキル,0.3
1330,コミュニケーション能力,0.3
1331,コミュニケーション力,0.3
1332,コミュニティビジネス,0.0
1333,コリ,-0.3
1334,コレステロール,-0.485937
1335,コレラ,-0.475438
1336,コンサルティング,0.0
1337,コンセプト,0.510024
1338,コンテンツビジネス,0.0
1339,コンディション,0.479475
1340,コントロール,0.0
1341,コンパイルエラー,-0.3
1342,コンパクト,0.572811
1343,コンパクトさ,0.3
1344,コンビニエンス,0.3
1345,コンピューターウィルス,-0.3
1346,コンピュータウイルス,-0.3
1347,コンフリクト,-0.3
1348,コンプライアンス,0.3
1349,コンプレックス,-0.504777
1350,ゴーサイン,0.0
1351,ゴースト,0.0
1352,ゴーレム,0.0
1353,ゴキブリ,-0.3
1354,ゴジラ,-0.3
1355,ゴブリン,-0.3
1356,ゴミ,-0.3
1357,ゴミ捨て場,0.0
1358,ゴロ,0.0
1359,ゴング,0.0
1360,サーチ,0.0
1361,サーバ,0.0
1362,サーバーエラー,-0.3
1363,サーバーダウン,-0.3
1364,サーバダウン,-0.3
1365,サーバ側,0.0
1366,サービス,0.372835
1367,サービス残業,-0.3
1368,サービス水準,0.3
1369,サービス提供,0.3
1370,サービス量,0.0
1371,サイクルヒット,0.0
1372,サイドスロー,0.0
1373,サウジアラビア,0.0
1374,サウスポー,0.0
1375,サウンド,0.0
1376,サクセス,0.3
1377,サス,0.0
1378,サスペンス,-0.34981100000000004
1379,サタン,0.0
1380,サディズム,-0.147355
1381,サバイバル,0.0
1382,サポーター,0.0
1383,サポート,0.0
1384,サメ,0.0
1385,サヨナラ勝ち,0.3
1386,サラセン,0.0
1387,サラ金,-0.3
1388,サルベージ,0.0
1389,サンダーバード,0.0
1390,サンダル,0.0
1391,ザーメン,0.0
1392,シアワセ,0.3
1393,シェア,0.0
1394,シェイプアップ,0.3
1395,システム,0.0
1396,システムリソース,0.0
1397,システム作り,0.0
1398,シック,0.3
1399,シックハウス,-0.3
1400,シックハウス症候群,-0.3
1401,シビア,-0.3
1402,シフト,0.0
1403,シベリア,0.0
1404,シミ,-0.3
1405,シミソバカス,-0.3
1406,シャープ,0.119696
1407,シャープさ,0.3
1408,シャウト,0.0
1409,シャム,0.0
1410,シュート,0.0
1411,ショート,0.0
1412,ショートカット,0.0
1413,ショック,-0.985922
1414,シラバス,0.0
1415,シロアリ,0.0
1416,シロクマ,0.0
1417,シワ,-0.3
1418,シンガー,0.0
1419,シンクロ,0.0
1420,シンナー,-0.390492
1421,シンプル,0.0
1422,シンプルさ,0.3
1423,ジェットコースター,0.0
1424,ジェラシー,-0.782852
1425,ジェンダー,0.0
1426,ジハード,0.0
1427,ジフテリア,-0.602692
1428,ジャブ,0.0
1429,ジャマイカ,0.0
1430,ジャミング,-0.3
1431,ジレンマ,-0.217135
1432,スイート,0.0
1433,スイス,0.0
1434,スイングアウト,-0.3
1435,スウェーデン,0.0
1436,スカ,-0.3
1437,スカパー,0.0
1438,スカンジナビア,0.0
1439,スキ,-0.3
1440,スキー靴,0.0
1441,スキャンダル,-0.576774
1442,スキル,0.3
1443,スキルアップ,0.3
1444,スキンシップ,0.0
1445,スギ花粉症,-0.3
1446,スクーリング,0.0
1447,スクウェア,0.0
1448,スケート,0.0
1449,スケール,0.399434
1450,スケール感,0.3
1451,スケッチ,0.0
1452,スコア,0.0
1453,スコットランド,0.0
1454,スコンク,-0.127896
1455,スス,0.0
1456,スター,0.208422
1457,スター選手,0.3
1458,スタイリッシュ,0.3
1459,スタミナ,0.444921
1460,スタンドイン,0.0
1461,ステータス,0.388814
1462,ステータス異常,-0.3
1463,ステイタス,0.3
1464,ステキ,0.3
1465,ステッキ,0.0
1466,ステレオタイプ,-0.3
1467,スト,-0.27708
1468,ストーカー,-0.3
1469,ストーカー行為,-0.3
1470,ストーカー被害,-0.3
1471,ストイック,-0.3
1472,ストップ,-0.372595
1473,ストライク,0.0
1474,ストレート,0.0
1475,ストレス,-0.98754
1476,ストレス解消,0.3
1477,ストレス発散,0.3
1478,スニーカー,0.0
1479,スノーシュー,0.0
1480,スパイ,-0.355393
1481,スパイ容疑,-0.3
1482,スパム,0.0
1483,スパムメール,-0.3
1484,スパルタ,0.0
1485,スピーディー,0.3
1486,スピード,0.0
1487,スピードアップ,0.0
1488,スピード感,0.3
1489,スピルバーグ,0.0
1490,スピロヘータ,0.0
1491,スプレー,0.0
1492,スプロール,0.0
1493,スペース,0.0
1494,スペースバー,0.0
1495,スペイン,0.0
1496,スペクタクル,0.19361
1497,スペシャリスト,0.3
1498,スペシャル,0.3
1499,スペック,0.3
1500,スポーツ,0.0
1501,スポーツマンシップ,0.3
1502,スポーツ活動,0.0
1503,スポーツ障害,-0.3
1504,スポーティー,0.3
1505,スマート,0.3
1506,スマートさ,0.3
1507,スマイル,0.3
1508,スムース,0.3
1509,スムーズ,0.3
1510,スモーク,0.0
1511,スモッグ,-0.382065
1512,スライダー,0.0
1513,スラム,-0.983697
1514,スラム街,-0.3
1515,スランプ,-0.983846
1516,スリーアウト,0.0
1517,スリーストライク,0.0
1518,スリーバント,0.0
1519,スリップ,-0.529047
1520,スリップ事故,-0.3
1521,スリム,0.3
1522,スリム化,0.0
1523,スリランカ,0.0
1524,スリル,0.340319
1525,スループット,0.0
1526,スローライフ,0.0
1527,スロバキア,0.0
1528,ズレ,-0.3
1529,セーフ,0.294939
1530,セーフティー,0.3
1531,セーフティーバント,0.0
1532,セーブ,0.0
1533,セールス,0.0
1534,セールスポイント,0.3
1535,セイロン,0.0
1536,セキュリティ,0.3
1537,セキュリティー,0.3
1538,セキュリティホール,-0.3
1539,セクシー,0.3
1540,セクシーさ,0.3
1541,セクシュアルハラスメント,-0.3
1542,セクハラ,-0.3
1543,セックスレス,0.0
1544,セットアップ,0.0
1545,セットポイント,0.0
1546,セミプロ,0.237696
1547,セミプロフェッショナル,0.3
1548,セリエＡ,0.0
1549,セルフケア,0.0
1550,セルフコントロール,0.0
1551,セルライト,-0.3
1552,センス,0.116787
1553,センセーション,0.0
1554,センタリング,0.0
1555,ゼロ敗,0.3
1556,ソーダ,0.0
1557,ソッコー,0.0
1558,ソバカス,0.0
1559,ソフト,0.409824
1560,ソフトボール,0.0
1561,ソフマップ,0.0
1562,ソプラノ,0.0
1563,ソラ,0.0
1564,ソリスト,0.0
1565,ソ連,0.0
1566,ゾンビ,-0.3
1567,ターボ,0.0
1568,タイ,0.0
1569,タイツ,0.0
1570,タイトル数,0.0
1571,タイピング,0.0
1572,タイプミス,-0.3
1573,タイムアウト,0.0
1574,タイムラグ,-0.3
1575,タイムロス,-0.3
1576,タコ,0.0
1577,タスク,0.0
1578,タックル,-0.241862
1579,タッグ,0.0
1580,タッチ,0.0
1581,タッチアウト,-0.3
1582,タヌキ,0.0
1583,タネ,0.0
1584,タフ,0.3
1585,タフさ,0.3
1586,タブー,-0.4915890000000001
1587,タルミ,-0.3
1588,タレント,0.0
1589,タワーレコード,0.0
1590,タンザニア,0.0
1591,ダイエット,0.0
1592,ダイオキシン,-0.3
1593,ダイナミズム,0.3
1594,ダイナミック,0.3
1595,ダイナミックレンジ,0.3
1596,ダウン,-0.991027
1597,ダッシュ,0.0
1598,ダニ,-0.3
1599,ダブり,-0.3
1600,ダブルパンチ,-0.3
1601,ダブルプレー,0.0
1602,ダミ声,-0.3
1603,ダメ,-0.3
1604,ダメージ,-0.990346
1605,ダメだし,-0.3
1606,ダメ出し,-0.3
1607,ダメ人間,-0.3
1608,ダントツ,0.3
1609,ダンプ,0.0
1610,チープさ,-0.3
1611,チームプレー,0.0
1612,チームワーク,0.3
1613,チェーンメール,-0.3
1614,チェコ,0.0
1615,チェック機能,0.3
1616,チェリスト,0.0
1617,チェンジアップ,0.0
1618,チケット,0.0
1619,チヌ,0.0
1620,チフス,-0.6444300000000001
1621,チフス菌,0.0
1622,チベット,0.0
1623,チャームポイント,0.3
1624,チャイナ,0.0
1625,チャイム,0.0
1626,チャクラ,0.0
1627,チャリティー,0.0
1628,チャレンジ,0.0
1629,チャレンジ精神,0.3
1630,チャンス,0.97716
1631,チャンピオン,0.144946
1632,チョーク,0.0
1633,チョップ,-0.365686
1634,チリ,0.0
1635,チンピラ,-0.3
1636,チンポ,0.0
1637,ツーアウト,0.0
1638,ツーダウン,0.0
1639,ツケ,-0.3
1640,ツッコミ,0.0
1641,ツバ,0.0
1642,ツバメ,0.0
1643,ツブシ,0.0
1644,ツヤ,0.3
1645,ツレ,0.0
1646,ヅラ,-0.3
1647,ティペット,0.0
1648,テイスト,0.3
1649,テキサスヒット,0.3
1650,テク,0.3
1651,テクニカルノックアウト,-0.3
1652,テクニシャン,0.3
1653,テクニック,0.152724
1654,テスト,-0.338168
1655,テナー,0.0
1656,テノール,0.0
1657,テレパシー,0.0
1658,テロ,-0.987667
1659,テロリスト,-0.259276
1660,テロリズム,-0.541587
1661,テロル,-0.3
1662,テロ攻撃,-0.3
1663,テロ行為,-0.3
1664,テロ事件,-0.3
1665,テンション,0.6898
1666,データ,0.0
1667,データフォーマット,0.0
1668,デート,0.379508
1669,デーモン,-0.3
1670,ディスク容量,0.3
1671,ディベート,0.0
1672,デコピン,-0.3
1673,デコボコ,-0.3
1674,デザイナー,0.0
1675,デザイン画,0.0
1676,デザイン性,0.3
1677,デッドボール,-0.3
1678,デッドロック,-0.5200819999999999
1679,デビル,0.0
1680,デフォルト値,0.0
1681,デフレ,-0.18066
1682,デフレ不況,-0.3
1683,デブ,-0.3
1684,デマ,-0.7003199999999999
1685,デマゴギー,-0.3
1686,デメリット,-0.993217
1687,デリ,0.0
1688,デリカシー,0.318844
1689,デリケート,0.0
1690,デンプン,0.0
1691,デンマーク,0.0
1692,トータル,0.0
1693,トーンダウン,-0.3
1694,トイザラス,0.0
1695,トイレ休憩,0.0
1696,トスバッティング,0.0
1697,トップクラス,0.3
1698,トップライト,0.0
1699,トップランナー,0.3
1700,トマトジュース,0.0
1701,トライ,0.353227
1702,トラウマ,-0.3
1703,トラコーマ,-0.99444
1704,トラブル,-0.992524
1705,トラブル等,-0.3
1706,トラホーム,-0.994714
1707,トランペッター,0.0
1708,トリプルプレー,0.0
1709,トルク,0.3
1710,トルコ,0.0
1711,ドア,0.0
1712,ドイツ,0.0
1713,ドキドキ,0.0
1714,ドキドキ感,0.3
1715,ドクターストップ,0.0
1716,ドジ,-0.3
1717,ドス,0.0
1718,ドタキャン,-0.3
1719,ドラえもん,0.0
1720,ドライアイ,-0.3
1721,ドライバ,0.0
1722,ドラゴン,0.0
1723,ドラッグドロップ,0.0
1724,ドラッグバント,0.0
1725,ドラマティック,0.3
1726,ドル,0.0
1727,ドレスアップ,0.3
1728,ドロ,-0.3
1729,ドロップ,-0.508716
1730,ドロップアウト,-0.3
1731,ドンキホーテ型,0.0
1732,ナイーブ,0.0
1733,ナイス,0.812339
1734,ナショナリズム,-0.232348
1735,ナチュラル,0.0
1736,ナミ,0.0
1737,ナミダ,0.0
1738,ナメクジ,0.0
1739,ナンセンス,-0.478736
1740,ナンパ,0.3
1741,ニーズ,0.163536
1742,ニードロップ,0.0
1743,ニオイ,0.0
1744,ニキビ,-0.3
1745,ニキビ跡,-0.3
1746,ニコチン中毒,-0.599625
1747,ニュージーランド,0.0
1748,ニュートン力学,0.0
1749,ニュアンス,0.410355
1750,ニンフ,0.0
1751,ヌメリ,-0.3
1752,ネーム,0.0
1753,ネズミ,0.0
1754,ネタ,0.0
1755,ネタバレ,-0.3
1756,ネタ切れ,-0.3
1757,ネック,-0.995434
1758,ネットショップ,0.0
1759,ネット販売,0.0
1760,ノー,0.0
1761,ノーコントロール,-0.3
1762,ノースモーキング,0.0
1763,ノーヒットノーラン,0.3
1764,ノーフィッシュ,-0.3
1765,ノーベル賞,0.3
1766,ノーマル,0.0
1767,ノイズ,-0.260225
1768,ノイローゼ,-0.511027
1769,ノウハウ,0.0
1770,ノスタルジア,0.0
1771,ノスタルジック,0.3
1772,ノック,0.0
1773,ノックアウト,0.0
1774,ノックダウン,-0.3
1775,ノルウェー,0.0
1776,ノルマ,-0.276432
1777,ノンプロ,0.0
1778,ノンプロフェッショナル,0.0
1779,ハードボイルド,0.3
1780,ハードル,-0.431083
1781,ハード面,0.0
1782,ハーレム,0.0
1783,ハイウェイ,0.0
1784,ハイキック,0.0
1785,ハイキング気分,0.0
1786,ハイスピード,0.3
1787,ハイソックス,0.0
1788,ハイテンション,0.0
1789,ハイパワー,0.3
1790,ハイヒール,0.0
1791,ハゲ,0.0
1792,ハズレ,-0.3
1793,ハゼ,0.0
1794,ハッピー,0.3
1795,ハネ,0.0
1796,ハネムーン,0.126724
1797,ハプニング,0.0
1798,ハマリ,0.0
1799,ハムレット型,0.0
1800,ハリ,0.3
1801,ハレ,0.0
1802,ハングリー精神,0.3
1803,ハンセン病,-0.733015
1804,ハンダ付け,0.0
1805,ハンデ,-0.0566916
1806,ハンディ,-0.3
1807,ハンディー,0.0
1808,ハンディキャップ,-0.187767
1809,ハンデキャップ,-0.3
1810,ハンド,0.0
1811,ハンマー,0.0
1812,バージョンアップ,0.3
1813,バーバリズム,-0.319997
1814,バーボン,0.0
1815,バイオマス,0.0
1816,バイオリズム,0.0
1817,バイオリニスト,0.0
1818,バイオレンス,-0.3
1819,バイク事故,-0.3
1820,バイタリティー,0.240216
1821,バイプレーヤー,0.0
1822,バインド,0.0
1823,バカ,-0.3
1824,バカバカしさ,-0.3
1825,バクテリア,0.0
1826,バグ,-0.640534
1827,バグダッド,0.0
1828,バケモノ,-0.3
1829,バスタイム,0.0
1830,バセドー病,-0.990723
1831,バチルス,0.0
1832,バックアップ,0.0
1833,バックドロップ,0.0
1834,バッシング,-0.3
1835,バッティング,0.0
1836,バッファオーバーフロー,-0.3
1837,バツ,-0.3
1838,バナー,0.0
1839,バブル景気,0.3
1840,バラード,0.0
1841,バラツキ,-0.3
1842,バランス感覚,0.3
1843,バリア,0.0
1844,バリアフリー,0.0
1845,バリアフリー化,0.0
1846,バリトン,0.0
1847,バンダイ,0.0
1848,バント,0.0
1849,バンパイア,-0.991224
1850,バンプ,-0.442334
1851,パーキンソン病,-0.3
1852,パージ,-0.302838
1853,パーフェクト,0.3
1854,パーマ,0.0
1855,パイオニア,0.18602
1856,パイルドライバー,0.0
1857,パイロット,0.0
1858,パクリ,-0.3
1859,パケットロス,-0.3
1860,パスミス,-0.3
1861,パッション,0.405754
1862,パッチ,0.0
1863,パトカー,0.0
1864,パナマ,0.0
1865,パニック,-0.391054
1866,パニック障害,-0.3
1867,パフォーマンス,0.0
1868,パラドックス,-0.3
1869,パラノイア,-0.3
1870,パルプ,0.0
1871,パレスチナ,0.0
1872,パワー,0.00686664
1873,パワーダウン,-0.3
1874,パワー不足,-0.3
1875,パワフル,0.3
1876,パンク,-0.495557
1877,パンスト,0.0
1878,パンチ,-0.71731
1879,パンチラ,0.0
1880,パンチ力,0.3
1881,パンフレット,0.0
1882,パンプス,0.0
1883,パン作り,0.0
1884,ヒートシンク,0.0
1885,ヒール,-0.3
1886,ヒーロー,0.16539
1887,ヒステリー,-0.445727
1888,ヒスノイズ,-0.3
1889,ヒット,0.30667300000000003
1890,ヒットエンドラン,0.0
1891,ヒット曲,0.3
1892,ヒビ,-0.3
1893,ヒポコンデリア,-0.3
1894,ヒューマニティー,0.0
1895,ヒヨドリ,0.0
1896,ヒロイン,0.0
1897,ヒント,0.383298
1898,ビギナー,0.0
1899,ビギナーズラック,0.3
1900,ビジネスシーン,0.0
1901,ビジネスチャンス,0.0
1902,ビジネスマン,0.0
1903,ビジョン,0.0
1904,ビス,0.0
1905,ビタミン不足,-0.3
1906,ビックカメラ,0.0
1907,ビッグ,0.3
1908,ビッグチャンス,0.3
1909,ビフィズス菌,0.0
1910,ビブリオ,0.0
1911,ビルマ,0.0
1912,ビンゴ,0.3
1913,ビンタ,-0.3
1914,ピーク,0.0
1915,ピアニスト,0.0
1916,ピクニック,0.0
1917,ピッキング,-0.3
1918,ピッチング,0.0
1919,ピロリ菌,0.0
1920,ピン,0.0
1921,ピンぼけ,-0.572612
1922,ピンチ,-0.995229
